Student ID,English,History,Math,Physical Education,Science,Average,WeightedAverage,Status
9190,85,85,75,65,85,79.0,81.0,Pass
9191,75,85,85,75,50,74.0,71.5,Fail
9192,95,85,95,50,95,84.0,95.0,Pass
9193,75,75,65,50,85,70.0,74.0,Fail
9194,95,95,75,50,85,80.0,84.0,Pass
9195,75,85,75,95,50,76.0,67.5,Fail
9196,50,65,65,75,75,66.0,63.5,Fail
9197,95,85,65,50,85,76.0,80.0,Pass
9198,65,65,65,50,50,59.0,60.5,Fail
9199,65,85,50,75,50,65.0,54.5,Fail
9200,65,95,75,75,65,75.0,69.0,Fail
9201,65,95,85,50,65,72.0,73.0,Fail
9202,85,65,50,95,65,72.0,65.0,Fail
9203,75,95,85,65,85,81.0,82.0,Pass
9204,85,75,85,85,85,83.0,85.0,Pass
9205,50,95,85,85,65,76.0,68.5,Fail
9206,85,95,50,75,85,78.0,71.0,Fail
9207,95,65,85,95,50,78.0,77.5,Pass
9208,85,95,95,50,65,78.0,83.0,Pass
9209,85,75,50,75,65,70.0,65.0,Fail
9210,75,95,85,95,75,85.0,79.0,Pass
9211,50,65,50,65,50,56.0,50.0,Fail
9212,95,65,95,75,85,83.0,92.0,Pass
9213,95,65,85,65,75,77.0,85.0,Pass
9214,95,50,65,85,85,76.0,80.0,Pass
9215,65,95,95,95,85,87.0,83.0,Pass
9216,95,65,50,95,85,78.0,74.0,Fail
9217,85,75,65,95,85,81.0,77.0,Pass
9218,75,75,65,95,50,72.0,63.5,Fail
9219,85,75,95,85,50,78.0,78.5,Pass
9220,85,95,65,50,95,78.0,80.0,Pass
9221,75,85,85,65,75,77.0,79.0,Pass
9222,95,65,75,95,50,76.0,73.5,Fail
9223,50,85,50,65,85,67.0,60.5,Fail
9224,95,65,95,50,95,80.0,95.0,Pass
9225,50,85,75,75,65,70.0,64.5,Fail
9226,95,75,50,75,65,72.0,68.0,Fail
9227,75,75,95,85,65,79.0,80.0,Pass
9228,75,50,95,65,85,74.0,86.0,Pass
9229,85,50,95,50,85,73.0,89.0,Pass
9230,50,50,75,85,95,71.0,73.5,Fail
9231,50,95,75,75,50,69.0,60.0,Fail
9232,75,65,75,95,50,72.0,67.5,Fail
9233,95,85,75,85,95,87.0,87.0,Pass
9234,65,85,50,85,50,67.0,54.5,Fail
9235,50,85,50,85,75,69.0,57.5,Fail
9236,65,85,65,50,95,72.0,74.0,Fail
9237,65,85,85,50,65,70.0,73.0,Fail
9238,65,85,95,85,95,85.0,86.0,Pass
9239,65,50,95,95,95,80.0,86.0,Pass
9240,65,95,65,95,95,83.0,74.0,Fail
9241,50,50,85,65,75,65.0,71.5,Fail
9242,85,85,65,50,65,70.0,71.0,Fail
9243,75,75,75,50,95,74.0,81.0,Pass
9244,50,95,85,50,50,66.0,64.0,Fail
9245,50,95,65,95,95,80.0,69.5,Fail
9246,85,65,95,85,75,81.0,86.0,Pass
9247,85,65,85,85,95,83.0,88.0,Pass
9248,85,65,50,95,95,78.0,74.0,Fail
9249,50,75,95,65,50,67.0,68.0,Fail
9250,85,95,95,85,85,89.0,89.0,Pass
9251,50,85,85,85,95,80.0,77.5,Pass
9252,50,85,75,75,95,76.0,73.5,Fail
9253,50,65,65,65,75,64.0,63.5,Fail
9254,85,65,65,85,85,77.0,77.0,Pass
9255,65,75,65,75,85,73.0,71.0,Fail
9256,65,50,85,95,50,69.0,68.5,Fail
9257,75,85,95,50,50,71.0,75.5,Pass
9258,95,75,50,95,95,82.0,77.0,Pass
9259,50,65,50,65,75,61.0,57.5,Fail
9260,65,75,65,85,50,68.0,60.5,Fail
9261,95,75,85,65,50,74.0,77.5,Pass
9262,50,65,95,65,50,65.0,68.0,Fail
9263,50,50,85,85,95,73.0,77.5,Pass
9264,75,75,75,50,95,74.0,81.0,Pass
9265,85,50,75,75,65,70.0,75.0,Pass
9266,95,65,75,85,85,81.0,84.0,Pass
9267,50,65,85,85,95,76.0,77.5,Pass
9268,50,50,95,85,50,66.0,68.0,Fail
9269,85,65,85,95,95,85.0,88.0,Pass
9270,75,95,75,85,85,83.0,78.0,Pass
9271,85,75,95,65,65,77.0,83.0,Pass
9272,75,65,50,65,50,61.0,57.5,Fail
9273,95,95,85,50,75,80.0,85.0,Pass
9274,65,65,75,75,85,73.0,75.0,Pass
9275,85,95,50,50,95,75.0,74.0,Fail
9276,50,95,95,95,85,84.0,78.5,Pass
9277,75,65,85,50,75,70.0,79.0,Pass
9278,50,95,65,65,85,72.0,66.5,Fail
9279,85,95,95,50,85,82.0,89.0,Pass
9280,95,50,65,95,50,71.0,69.5,Fail
9281,95,95,95,75,50,82.0,81.5,Pass
9282,75,65,85,50,75,70.0,79.0,Pass
9283,75,50,65,85,95,74.0,77.0,Pass
9284,85,50,75,85,75,74.0,78.0,Pass
9285,95,50,95,95,95,86.0,95.0,Pass
9286,75,65,85,65,50,68.0,71.5,Fail
9287,95,85,65,65,75,77.0,77.0,Pass
9288,95,85,75,75,65,79.0,78.0,Pass
9289,50,65,50,50,95,62.0,63.5,Fail
9290,50,95,85,50,50,66.0,64.0,Fail
9291,85,50,75,95,75,76.0,78.0,Pass
9292,95,95,95,85,85,91.0,92.0,Pass
9293,50,75,95,75,75,74.0,75.5,Pass
9294,85,95,95,65,85,85.0,89.0,Pass
9295,95,95,65,95,65,83.0,74.0,Fail
9296,65,65,50,95,65,68.0,59.0,Fail
9297,95,50,95,95,65,80.0,86.0,Pass
9298,65,95,95,75,95,85.0,86.0,Pass
9299,50,65,85,50,85,67.0,74.5,Fail
9300,95,85,95,75,85,87.0,92.0,Pass
9301,85,50,85,95,75,78.0,82.0,Pass
9302,95,95,50,85,85,82.0,74.0,Fail
9303,65,95,75,65,65,73.0,69.0,Fail
9304,85,75,75,85,75,79.0,78.0,Pass
9305,95,50,95,50,85,75.0,92.0,Pass
9306,75,75,65,95,50,72.0,63.5,Fail
9307,50,95,50,65,65,65.0,54.5,Fail
9308,65,75,75,50,50,63.0,64.5,Fail
9309,75,95,65,50,75,72.0,71.0,Fail
9310,50,75,65,85,50,65.0,56.0,Fail
9311,50,85,50,85,95,73.0,63.5,Fail
9312,50,50,95,50,50,59.0,68.0,Fail
9313,95,95,95,85,85,91.0,92.0,Pass
9314,85,95,95,95,50,84.0,78.5,Pass
9315,65,95,75,75,95,81.0,78.0,Pass
9316,50,50,65,85,75,65.0,63.5,Fail
9317,75,65,65,50,65,64.0,68.0,Fail
9318,50,75,95,75,50,69.0,68.0,Fail
9319,95,50,95,85,85,82.0,92.0,Pass
9320,85,50,50,95,95,75.0,74.0,Fail
9321,50,65,95,50,50,62.0,68.0,Fail
9322,75,85,50,65,65,68.0,62.0,Fail
9323,85,75,65,65,75,73.0,74.0,Fail
9324,85,95,65,75,75,79.0,74.0,Fail
9325,65,95,95,95,65,83.0,77.0,Pass
9326,85,85,75,65,50,72.0,70.5,Fail
9327,50,75,95,65,65,70.0,72.5,Fail
9328,50,50,95,85,50,66.0,68.0,Fail
9329,50,85,95,75,65,74.0,72.5,Fail
9330,95,50,85,75,95,80.0,91.0,Pass
9331,75,95,95,95,50,82.0,75.5,Pass
9332,85,85,75,50,65,72.0,75.0,Pass
9333,95,95,75,75,65,81.0,78.0,Pass
9334,65,50,85,65,50,63.0,68.5,Fail
9335,85,85,95,75,95,87.0,92.0,Pass
9336,75,75,65,75,75,73.0,71.0,Fail
9337,65,85,95,65,95,81.0,86.0,Pass
9338,75,95,85,65,85,81.0,82.0,Pass
9339,75,65,85,75,65,73.0,76.0,Pass
9340,65,85,65,50,50,63.0,60.5,Fail
9341,75,75,85,85,85,81.0,82.0,Pass
9342,50,95,50,75,85,71.0,60.5,Fail
9343,95,65,65,75,65,73.0,74.0,Fail
9344,95,85,50,75,85,78.0,74.0,Fail
9345,95,50,95,50,50,68.0,81.5,Pass
9346,95,95,50,65,85,78.0,74.0,Fail
9347,65,65,65,95,65,71.0,65.0,Fail
9348,75,65,95,95,50,76.0,75.5,Pass
9349,85,50,65,95,95,78.0,80.0,Pass
9350,95,95,95,75,65,85.0,86.0,Pass
9351,75,75,75,65,95,77.0,81.0,Pass
9352,85,75,95,50,95,80.0,92.0,Pass
9353,85,75,95,95,85,87.0,89.0,Pass
9354,95,65,95,75,85,83.0,92.0,Pass
9355,85,85,75,85,65,79.0,75.0,Pass
9356,50,65,85,85,75,72.0,71.5,Fail
9357,65,75,50,95,75,72.0,62.0,Fail
9358,95,65,50,95,50,71.0,63.5,Fail
9359,65,95,95,95,65,83.0,77.0,Pass
9360,50,65,95,95,75,76.0,75.5,Pass
9361,85,95,50,50,50,66.0,60.5,Fail
9362,75,85,65,95,95,83.0,77.0,Pass
9363,95,85,75,50,65,74.0,78.0,Pass
9364,65,95,75,50,65,70.0,69.0,Fail
9365,65,65,75,95,95,79.0,78.0,Pass
9366,75,50,75,95,95,78.0,81.0,Pass
9367,85,65,85,75,95,81.0,88.0,Pass
9368,65,85,50,95,85,76.0,65.0,Fail
9369,95,95,50,50,85,75.0,74.0,Fail
9370,50,85,65,85,65,70.0,60.5,Fail
9371,50,85,85,50,85,71.0,74.5,Fail
9372,65,65,75,75,50,66.0,64.5,Fail
9373,95,85,85,65,85,83.0,88.0,Pass
9374,85,65,65,75,75,73.0,74.0,Fail
9375,95,75,95,75,50,78.0,81.5,Pass
9376,85,95,95,75,65,83.0,83.0,Pass
9377,65,65,95,50,85,72.0,83.0,Pass
9378,85,75,95,95,50,80.0,78.5,Pass
9379,50,50,95,50,75,64.0,75.5,Pass
9380,85,85,75,75,65,77.0,75.0,Pass
9381,95,95,65,75,75,81.0,77.0,Pass
9382,95,65,65,75,95,79.0,83.0,Pass
9383,75,50,85,65,95,74.0,85.0,Pass
9384,85,50,50,95,50,66.0,60.5,Fail
9385,95,95,75,65,50,76.0,73.5,Fail
9386,95,65,65,50,50,65.0,69.5,Fail
9387,95,95,95,50,95,86.0,95.0,Pass
9388,50,95,75,75,95,78.0,73.5,Fail
9389,75,95,75,65,75,77.0,75.0,Pass
9390,95,75,85,95,85,87.0,88.0,Pass
9391,85,95,85,65,65,79.0,79.0,Pass
9392,85,75,50,75,75,72.0,68.0,Fail
9393,50,50,75,50,85,62.0,70.5,Fail
9394,75,65,85,65,75,73.0,79.0,Pass
9395,50,85,65,75,50,65.0,56.0,Fail
9396,65,50,50,50,75,58.0,62.0,Fail
9397,65,85,75,85,50,72.0,64.5,Fail
9398,50,65,50,75,50,58.0,50.0,Fail
9399,65,95,75,50,65,70.0,69.0,Fail
9400,95,50,95,50,50,68.0,81.5,Pass
9401,50,75,50,85,75,67.0,57.5,Fail
9402,95,65,95,65,85,81.0,92.0,Pass
9403,65,50,65,50,65,59.0,65.0,Fail
9404,50,75,50,65,95,67.0,63.5,Fail
9405,65,85,85,85,50,74.0,68.5,Fail
9406,50,50,85,50,50,57.0,64.0,Fail
9407,95,85,85,65,85,83.0,88.0,Pass
9408,85,50,65,50,50,60.0,66.5,Fail
9409,65,95,65,65,75,73.0,68.0,Fail
9410,85,75,95,85,75,83.0,86.0,Pass
9411,50,85,85,85,75,76.0,71.5,Fail
9412,85,85,85,95,65,83.0,79.0,Pass
9413,75,65,85,75,85,77.0,82.0,Pass
9414,65,85,50,75,85,72.0,65.0,Fail
9415,85,85,50,75,85,76.0,71.0,Fail
9416,65,65,50,65,95,68.0,68.0,Fail
9417,95,95,50,75,50,73.0,63.5,Fail
9418,50,50,95,50,95,68.0,81.5,Pass
9419,65,65,50,65,75,64.0,62.0,Fail
9420,65,95,85,95,65,81.0,73.0,Fail
9421,95,75,95,65,85,83.0,92.0,Pass
9422,85,85,50,85,85,78.0,71.0,Fail
9423,95,50,65,50,85,69.0,80.0,Pass
9424,65,50,50,75,65,61.0,59.0,Fail
9425,65,65,95,65,85,75.0,83.0,Pass
9426,75,75,85,85,85,81.0,82.0,Pass
9427,95,85,75,95,95,89.0,87.0,Pass
9428,85,65,75,75,65,73.0,75.0,Pass
9429,85,65,85,95,65,79.0,79.0,Pass
9430,65,85,95,65,85,79.0,83.0,Pass
9431,85,85,65,95,85,83.0,77.0,Pass
9432,95,50,50,95,85,75.0,74.0,Fail
9433,85,65,65,85,50,70.0,66.5,Fail
9434,95,85,95,75,85,87.0,92.0,Pass
9435,65,65,75,50,75,66.0,72.0,Fail
9436,65,95,75,65,75,75.0,72.0,Fail
9437,50,85,65,75,65,68.0,60.5,Fail
9438,95,85,50,50,75,71.0,71.0,Fail
9439,50,95,95,85,65,78.0,72.5,Fail
9440,85,75,85,95,95,87.0,88.0,Pass
9441,50,95,95,65,75,76.0,75.5,Pass
9442,50,85,50,85,85,71.0,60.5,Fail
9443,50,95,85,65,50,69.0,64.0,Fail
9444,95,75,75,65,95,81.0,87.0,Pass
9445,65,85,50,85,85,74.0,65.0,Fail
9446,95,95,50,50,75,73.0,71.0,Fail
9447,50,85,65,75,95,74.0,69.5,Fail
9448,85,95,50,95,65,78.0,65.0,Fail
9449,50,75,65,65,85,68.0,66.5,Fail
9450,85,65,75,75,75,75.0,78.0,Pass
9451,85,85,65,65,95,79.0,80.0,Pass
9452,65,50,50,65,65,59.0,59.0,Fail
9453,65,50,85,65,75,68.0,76.0,Pass
9454,75,85,85,85,75,81.0,79.0,Pass
9455,50,65,95,85,65,72.0,72.5,Fail
9456,65,85,85,75,50,72.0,68.5,Fail
9457,85,50,95,50,75,71.0,86.0,Pass
9458,95,75,75,85,65,79.0,78.0,Pass
9459,65,50,75,50,65,61.0,69.0,Fail
9460,85,95,85,75,65,81.0,79.0,Pass
9461,65,50,75,95,75,72.0,72.0,Fail
9462,95,85,50,65,85,76.0,74.0,Fail
9463,75,85,65,85,50,72.0,63.5,Fail
9464,95,95,65,95,95,89.0,83.0,Pass
9465,65,95,95,50,85,78.0,83.0,Pass
9466,65,65,85,95,85,79.0,79.0,Pass
9467,85,95,65,95,95,87.0,80.0,Pass
9468,50,65,65,95,50,65.0,56.0,Fail
9469,85,85,95,50,95,82.0,92.0,Pass
9470,95,75,75,95,95,87.0,87.0,Pass
9471,85,95,50,50,95,75.0,74.0,Fail
9472,95,75,95,85,85,87.0,92.0,Pass
9473,85,75,65,65,65,71.0,71.0,Fail
9474,75,75,95,75,65,77.0,80.0,Pass
9475,85,85,75,85,95,85.0,84.0,Pass
9476,65,65,50,50,65,59.0,59.0,Fail
9477,75,85,95,65,65,77.0,80.0,Pass
9478,50,85,85,75,85,76.0,74.5,Fail
9479,75,50,95,85,95,80.0,89.0,Pass
9480,50,85,95,65,65,72.0,72.5,Fail
9481,85,65,50,95,75,74.0,68.0,Fail
9482,75,65,65,50,95,70.0,77.0,Pass
9483,50,50,85,95,95,75.0,77.5,Pass
9484,50,85,50,50,50,57.0,50.0,Fail
9485,75,85,50,95,95,80.0,71.0,Fail
9486,50,50,95,95,50,68.0,68.0,Fail
9487,75,65,65,85,95,77.0,77.0,Pass
9488,50,65,65,95,85,72.0,66.5,Fail
9489,95,50,75,95,85,80.0,84.0,Pass
9490,75,50,50,75,95,69.0,71.0,Fail
9491,85,75,95,85,65,81.0,83.0,Pass
9492,75,85,65,95,95,83.0,77.0,Pass
9493,65,65,50,95,50,65.0,54.5,Fail
9494,95,75,75,65,75,77.0,81.0,Pass
9495,85,85,95,50,65,76.0,83.0,Pass
9496,85,85,50,65,75,72.0,68.0,Fail
9497,75,65,50,75,95,72.0,71.0,Fail
9498,75,85,85,95,50,78.0,71.5,Fail
9499,95,50,75,75,95,78.0,87.0,Pass
9500,65,85,85,50,75,72.0,76.0,Pass
9501,50,95,50,65,95,71.0,63.5,Fail
9502,65,95,50,85,65,72.0,59.0,Fail
9503,85,85,85,95,95,89.0,88.0,Pass
9504,95,85,85,50,75,78.0,85.0,Pass
9505,85,75,50,65,95,74.0,74.0,Fail
9506,65,85,65,85,95,79.0,74.0,Fail
9507,50,95,75,75,75,74.0,67.5,Fail
9508,85,85,50,95,65,76.0,65.0,Fail
9509,95,65,85,50,50,69.0,77.5,Pass
9510,65,50,95,65,85,72.0,83.0,Pass
9511,50,75,85,75,75,72.0,71.5,Fail
9512,95,50,75,50,85,71.0,84.0,Pass
9513,65,85,65,50,65,66.0,65.0,Fail
9514,75,50,50,95,50,64.0,57.5,Fail
9515,85,85,85,65,50,74.0,74.5,Fail
9516,65,75,95,85,65,77.0,77.0,Pass
9517,85,75,85,50,95,78.0,88.0,Pass
9518,95,85,95,75,95,89.0,95.0,Pass
9519,50,65,95,75,50,67.0,68.0,Fail
9520,50,75,65,65,50,61.0,56.0,Fail
9521,85,95,85,75,95,87.0,88.0,Pass
9522,95,50,85,75,75,76.0,85.0,Pass
9523,95,75,50,65,65,70.0,68.0,Fail
9524,75,95,85,50,75,76.0,79.0,Pass
9525,65,95,95,50,50,71.0,72.5,Fail
9526,95,65,85,85,85,83.0,88.0,Pass
9527,65,75,65,95,95,79.0,74.0,Fail
9528,65,85,65,95,65,75.0,65.0,Fail
9529,75,65,50,65,75,66.0,65.0,Fail
9530,50,95,75,75,50,69.0,60.0,Fail
9531,50,95,85,50,75,71.0,71.5,Fail
9532,85,65,65,65,65,69.0,71.0,Fail
9533,75,85,85,95,50,78.0,71.5,Fail
9534,95,85,95,95,50,84.0,81.5,Pass
9535,85,75,75,85,85,81.0,81.0,Pass
9536,65,85,85,50,75,72.0,76.0,Pass
9537,65,65,75,85,85,75.0,75.0,Pass
9538,65,95,95,95,95,89.0,86.0,Pass
9539,75,65,75,50,50,63.0,67.5,Fail
9540,75,50,85,85,50,69.0,71.5,Fail
9541,95,95,50,65,95,80.0,77.0,Pass
9542,95,95,50,75,65,76.0,68.0,Fail
9543,75,75,85,95,85,83.0,82.0,Pass
9544,50,65,50,75,65,61.0,54.5,Fail
9545,85,75,75,50,85,74.0,81.0,Pass
9546,50,50,50,50,75,55.0,57.5,Fail
9547,95,50,50,85,95,75.0,77.0,Pass
9548,65,50,50,95,50,62.0,54.5,Fail
9549,85,85,50,50,65,67.0,65.0,Fail
9550,75,50,85,65,75,70.0,79.0,Pass
9551,95,75,75,85,85,83.0,84.0,Pass
9552,85,95,75,95,50,80.0,70.5,Fail
9553,65,65,95,50,75,70.0,80.0,Pass
9554,85,85,75,75,50,74.0,70.5,Fail
9555,85,95,85,95,95,91.0,88.0,Pass
9556,75,65,65,65,65,67.0,68.0,Fail
9557,65,85,95,75,50,74.0,72.5,Fail
9558,65,95,95,65,65,77.0,77.0,Pass
9559,85,65,85,95,50,76.0,74.5,Fail
9560,65,50,95,85,50,69.0,72.5,Fail
9561,95,95,50,95,95,86.0,77.0,Pass
9562,50,50,95,85,65,69.0,72.5,Fail
9563,65,65,50,65,65,62.0,59.0,Fail
9564,50,85,85,75,95,78.0,77.5,Pass
9565,75,95,85,50,85,78.0,82.0,Pass
9566,75,95,50,85,75,76.0,65.0,Fail
9567,95,50,75,95,95,82.0,87.0,Pass
9568,65,95,75,50,95,76.0,78.0,Pass
9569,85,85,75,75,85,81.0,81.0,Pass
9570,85,65,85,50,50,67.0,74.5,Fail
9571,65,50,85,85,85,74.0,79.0,Pass
9572,50,95,85,85,95,82.0,77.5,Pass
9573,75,75,50,75,50,65.0,57.5,Fail
9574,85,75,50,65,65,68.0,65.0,Fail
9575,50,85,75,50,75,67.0,67.5,Fail
9576,75,85,85,50,95,78.0,85.0,Pass
9577,50,75,65,50,50,58.0,56.0,Fail
9578,75,50,65,75,75,68.0,71.0,Fail
9579,75,75,50,75,95,74.0,71.0,Fail
9580,65,85,75,50,75,70.0,72.0,Fail
9581,85,95,50,65,50,69.0,60.5,Fail
9582,50,65,85,50,95,69.0,77.5,Pass
9583,50,65,50,85,95,69.0,63.5,Fail
9584,65,65,65,50,50,59.0,60.5,Fail
9585,75,50,65,95,85,74.0,74.0,Fail
9586,95,75,75,75,75,79.0,81.0,Pass
9587,50,85,85,75,50,69.0,64.0,Fail
9588,75,50,50,95,95,73.0,71.0,Fail
9589,85,65,65,75,50,68.0,66.5,Fail
9590,50,50,95,75,65,67.0,72.5,Fail
9591,65,95,65,95,95,83.0,74.0,Fail
9592,75,75,50,95,95,78.0,71.0,Fail
9593,65,85,85,85,75,79.0,76.0,Pass
9594,50,65,85,50,75,65.0,71.5,Fail
9595,50,85,50,85,50,64.0,50.0,Fail
9596,50,65,65,65,95,68.0,69.5,Fail
9597,95,75,50,75,85,76.0,74.0,Fail
9598,95,65,85,50,65,72.0,82.0,Pass
9599,85,95,50,50,95,75.0,74.0,Fail
9600,75,95,95,75,65,81.0,80.0,Pass
9601,50,65,85,85,85,74.0,74.5,Fail
9602,50,75,95,65,75,72.0,75.5,Pass
9603,75,65,65,50,50,61.0,63.5,Fail
9604,85,65,85,75,85,79.0,85.0,Pass
9605,95,50,95,65,85,78.0,92.0,Pass
9606,95,95,85,50,95,84.0,91.0,Pass
9607,95,50,65,65,50,65.0,69.5,Fail
9608,50,50,50,50,50,50.0,50.0,Fail
9609,85,75,95,65,65,77.0,83.0,Pass
9610,75,95,65,85,65,77.0,68.0,Fail
9611,85,75,65,50,50,65.0,66.5,Fail
9612,50,65,95,85,85,76.0,78.5,Pass
9613,85,95,75,95,65,83.0,75.0,Pass
9614,75,65,75,65,65,69.0,72.0,Fail
9615,85,65,65,75,75,73.0,74.0,Fail
9616,85,85,50,95,85,80.0,71.0,Fail
9617,95,95,95,75,95,91.0,95.0,Pass
9618,95,85,65,85,85,83.0,80.0,Pass
9619,95,75,65,65,95,79.0,83.0,Pass
9620,65,65,85,50,50,63.0,68.5,Fail
9621,65,50,65,95,50,65.0,60.5,Fail
9622,50,65,85,95,85,76.0,74.5,Fail
9623,50,85,95,75,95,80.0,81.5,Pass
9624,75,95,95,50,85,80.0,86.0,Pass
9625,65,85,95,85,75,81.0,80.0,Pass
9626,85,85,50,75,95,78.0,74.0,Fail
9627,65,95,75,65,75,75.0,72.0,Fail
9628,65,95,85,85,95,85.0,82.0,Pass
9629,65,95,65,75,85,77.0,71.0,Fail
9630,75,50,75,50,75,65.0,75.0,Pass
9631,50,85,65,95,65,72.0,60.5,Fail
9632,50,65,65,85,75,68.0,63.5,Fail
9633,75,75,65,75,65,71.0,68.0,Fail
9634,65,50,85,50,50,60.0,68.5,Fail
9635,50,50,65,50,50,53.0,56.0,Fail
9636,75,65,85,65,85,75.0,82.0,Pass
9637,50,95,50,95,65,71.0,54.5,Fail
9638,95,65,75,95,85,83.0,84.0,Pass
9639,50,95,65,75,50,67.0,56.0,Fail
9640,65,50,85,95,65,72.0,73.0,Fail
9641,50,75,75,75,65,68.0,64.5,Fail
9642,65,65,65,75,75,69.0,68.0,Fail
9643,85,75,50,75,85,74.0,71.0,Fail
9644,65,95,75,95,75,81.0,72.0,Fail
9645,95,50,85,75,65,74.0,82.0,Pass
9646,95,50,75,65,75,72.0,81.0,Pass
9647,50,75,50,50,65,58.0,54.5,Fail
9648,95,85,50,65,65,72.0,68.0,Fail
9649,75,85,95,85,95,87.0,89.0,Pass
9650,65,50,85,50,95,69.0,82.0,Pass
9651,95,95,50,50,85,75.0,74.0,Fail
9652,85,75,95,75,75,81.0,86.0,Pass
9653,65,65,95,50,50,65.0,72.5,Fail
9654,50,95,85,50,50,66.0,64.0,Fail
9655,65,75,50,85,95,74.0,68.0,Fail
9656,75,50,95,65,75,72.0,83.0,Pass
9657,50,85,95,95,85,82.0,78.5,Pass
9658,75,95,65,75,95,81.0,77.0,Pass
9659,65,65,75,95,65,73.0,69.0,Fail
9660,50,65,95,95,95,80.0,81.5,Pass
9661,95,75,85,75,85,83.0,88.0,Pass
9662,75,85,85,85,75,81.0,79.0,Pass
9663,85,95,85,75,75,83.0,82.0,Pass
9664,85,65,75,75,65,73.0,75.0,Pass
9665,95,95,75,75,85,85.0,84.0,Pass
9666,75,50,95,95,50,73.0,75.5,Pass
9667,95,50,65,65,50,65.0,69.5,Fail
9668,95,65,65,50,50,65.0,69.5,Fail
9669,75,95,65,85,65,77.0,68.0,Fail
9670,65,95,85,75,95,83.0,82.0,Pass
9671,50,65,85,50,65,63.0,68.5,Fail
9672,50,65,75,50,65,61.0,64.5,Fail
9673,65,50,75,85,75,70.0,72.0,Fail
9674,75,85,95,50,85,78.0,86.0,Pass
9675,85,50,50,75,50,62.0,60.5,Fail
9676,50,85,95,85,85,80.0,78.5,Pass
9677,95,85,95,75,85,87.0,92.0,Pass
9678,65,50,85,85,50,67.0,68.5,Fail
9679,95,65,75,50,65,70.0,78.0,Pass
9680,50,95,95,65,85,78.0,78.5,Pass
9681,65,75,75,75,85,75.0,75.0,Pass
9682,75,85,75,65,95,79.0,81.0,Pass
9683,50,75,75,95,85,76.0,70.5,Fail
9684,75,85,50,95,85,78.0,68.0,Fail
9685,95,75,75,50,95,78.0,87.0,Pass
9686,75,85,75,95,65,79.0,72.0,Fail
9687,50,85,85,85,65,74.0,68.5,Fail
9688,75,95,75,95,85,85.0,78.0,Pass
9689,95,95,65,65,85,81.0,80.0,Pass
9690,95,85,85,75,75,83.0,85.0,Pass
9691,75,75,75,75,85,77.0,78.0,Pass
9692,65,95,65,65,65,71.0,65.0,Fail
9693,85,95,75,95,95,89.0,84.0,Pass
9694,75,75,95,85,95,85.0,89.0,Pass
9695,50,95,95,85,95,84.0,81.5,Pass
9696,75,65,75,50,75,68.0,75.0,Pass
9697,65,50,50,50,95,62.0,68.0,Fail
9698,75,65,50,95,75,72.0,65.0,Fail
9699,95,50,50,50,75,64.0,71.0,Fail
9700,95,95,75,65,95,85.0,87.0,Pass
9701,65,95,85,75,75,79.0,76.0,Pass
9702,50,95,95,50,65,71.0,72.5,Fail
9703,50,85,75,95,75,76.0,67.5,Fail
9704,95,75,75,65,75,77.0,81.0,Pass
9705,65,50,65,65,85,66.0,71.0,Fail
9706,75,75,75,75,85,77.0,78.0,Pass
9707,65,95,85,75,50,74.0,68.5,Fail
9708,85,75,65,65,65,71.0,71.0,Fail
9709,85,95,85,85,85,87.0,85.0,Pass
9710,65,65,85,75,65,71.0,73.0,Fail
9711,65,65,75,50,85,68.0,75.0,Pass
9712,50,50,95,50,75,64.0,75.5,Pass
9713,50,65,95,50,65,65.0,72.5,Fail
9714,95,85,85,75,85,85.0,88.0,Pass
9715,50,65,95,65,65,68.0,72.5,Fail
9716,50,65,50,75,75,63.0,57.5,Fail
9717,75,85,75,85,85,81.0,78.0,Pass
9718,50,95,50,85,65,69.0,54.5,Fail
9719,50,95,85,85,65,76.0,68.5,Fail
9720,65,65,95,65,95,77.0,86.0,Pass
9721,75,85,75,65,85,77.0,78.0,Pass
9722,85,75,75,75,75,77.0,78.0,Pass
9723,85,95,50,50,50,66.0,60.5,Fail
9724,85,65,95,65,95,81.0,92.0,Pass
9725,85,95,50,75,95,80.0,74.0,Fail
9726,65,65,50,65,65,62.0,59.0,Fail
9727,65,50,65,65,75,64.0,68.0,Fail
9728,95,50,75,50,75,69.0,81.0,Pass
9729,85,65,50,50,65,63.0,65.0,Fail
9730,50,50,65,85,75,65.0,63.5,Fail
9731,50,95,95,85,95,84.0,81.5,Pass
9732,50,95,85,50,85,73.0,74.5,Fail
9733,50,65,75,75,50,63.0,60.0,Fail
9734,65,75,75,85,65,73.0,69.0,Fail
9735,75,95,95,65,50,76.0,75.5,Pass
9736,85,75,85,85,65,79.0,79.0,Pass
9737,75,85,50,50,95,71.0,71.0,Fail
9738,95,95,65,75,95,85.0,83.0,Pass
9739,85,50,65,50,75,65.0,74.0,Fail
9740,50,65,95,50,75,67.0,75.5,Pass
9741,85,95,65,85,75,81.0,74.0,Fail
9742,50,75,65,95,85,74.0,66.5,Fail
9743,65,65,85,65,85,73.0,79.0,Pass
9744,85,75,75,75,75,77.0,78.0,Pass
9745,50,95,95,95,85,84.0,78.5,Pass
9746,75,95,50,95,75,78.0,65.0,Fail
9747,50,85,65,75,75,70.0,63.5,Fail
